taxlevel,taxid,taxa,W134-25PVC-3-17_kraken2_bracken_orders.report,W133-25PVC-2-17_kraken2_bracken_orders.report,W132-25PVC-1-17_kraken2_bracken_orders.report,W131-25PET-3-17_kraken2_bracken_orders.report,W130-25PET-2-17_kraken2_bracken_orders.report,W129-25PET-1-17_kraken2_bracken_orders.report,W128-25PE0.6-3-17_kraken2_bracken_orders.report,W127-25PE0.6-2-17_kraken2_bracken_orders.report,W126-25PE0.6-1-17_kraken2_bracken_orders.report,W125-25S-3-17_kraken2_bracken_orders.report,W124-25S-2-17_kraken2_bracken_orders.report,W123-25S-1-17_kraken2_bracken_orders.report,Q66-25S-3-0_kraken2_bracken_orders.report,Q65-25S-2-0_kraken2_bracken_orders.report,Q64-25S-1-0_kraken2_bracken_orders.report,Q63-25PVC-3-11_kraken2_bracken_orders.report,Q62-25PVC-2-11_kraken2_bracken_orders.report,Q61-25PVC-1-11_kraken2_bracken_orders.report,Q60-25PET-3-11_kraken2_bracken_orders.report,Q59-25PET-2-11_kraken2_bracken_orders.report,Q58-25PET-1-11_kraken2_bracken_orders.report,Q57-25PE0.6-3-11_kraken2_bracken_orders.report,Q56-25PE0.6-2-11_kraken2_bracken_orders.report,Q55-25PE0.6-1-11_kraken2_bracken_orders.report,Q54-25S-3-11_kraken2_bracken_orders.report,Q53-25S-2-11_kraken2_bracken_orders.report,Q52-25S-1-11_kraken2_bracken_orders.report,Q51-25PVC-3-3_kraken2_bracken_orders.report,Q50-25PVC-2-3_kraken2_bracken_orders.report,Q49-25PVC-1-3_kraken2_bracken_orders.report,Q48-25PET-3-3_kraken2_bracken_orders.report,Q47-25PET-2-3_kraken2_bracken_orders.report,Q46-25PET-1-3_kraken2_bracken_orders.report,Q45-25PE0.6-3-3_kraken2_bracken_orders.report,Q44-25PE0.6-2-3_kraken2_bracken_orders.report,Q43-25PE0.6-1-3_kraken2_bracken_orders.report,Q42-25S-3-3_kraken2_bracken_orders.report,Q41-25S-2-3_kraken2_bracken_orders.report,Q40-25S-1-3_kraken2_bracken_orders.report,Q34-25PE0.1-2-11_kraken2_bracken_orders.report,Q33-25PE0.1-1-11_kraken2_bracken_orders.report,Q32-25PE0.1-2-3_kraken2_bracken_orders.report,Q31-25PE0.1-1-3_kraken2_bracken_orders.report
O,1033996,            Nitrososphaerales,0.01,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01
C,1042312,          Armatimonadia,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,0.0
C,1077257,          Chthonomonadia,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0
O,1077263,            Chthonomonadales,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,0.0
O,1127829,              Candidatus Brocadiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P,1134404,            Ignavibacteriota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P,1154676,        Vulcanimicrobiota,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,1191478,            Magnetococcales,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,
O,1202465,            Dehalococcoidales,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,1217098,            Jiangellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,1235850,            Methanomassiliicoccales,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,,,0.0
O,1240482,            Orbales,,,,,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,,,0.0,,,,,0.0,,,,0.0,,,,,
P,1293497,          Nitrospinota,,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,0.0,,,,,,
C,1293498,            Nitrospinia,,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,0.0,,,,,,
O,1293499,              Nitrospinales,,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,0.0,,,,,,
C1,1301283,              Oscillatoriophycideae,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
C,1313211,            Lentisphaeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
P7,1338369,                              Dipnotetrapodomorpha,0.66,0.79,0.8,0.99,1.0,0.99,1.12,0.88,0.78,1.15,1.19,1.15,2.04,2.1,2.12,0.37,0.36,0.36,0.7,0.6,0.61,0.61,0.62,0.57,0.79,0.8,0.7,0.4,0.39,0.51,0.69,0.56,0.69,0.72,0.76,0.77,0.96,0.94,0.99,0.63,0.67,0.58,0.79
C,1382928,          Ardenticatenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,1437010,                                          Boreoeutheria,0.66,0.79,0.8,0.99,1.0,0.99,1.12,0.88,0.78,1.15,1.19,1.15,2.04,2.1,2.12,0.37,0.36,0.36,0.7,0.6,0.61,0.61,0.62,0.57,0.79,0.8,0.7,0.4,0.39,0.51,0.69,0.56,0.69,0.72,0.76,0.77,0.96,0.94,0.99,0.63,0.67,0.58,0.79
O,1442155,            Ferrovales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,1495646,          Thermoflexia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
O,1495647,            Thermoflexales,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
C,1497346,          Thermoleophilia,0.06,0.08,0.08,0.11,0.12,0.13,0.19,0.16,0.14,0.21,0.22,0.24,0.68,0.67,0.67,0.04,0.03,0.04,0.08,0.08,0.07,0.11,0.1,0.08,0.13,0.14,0.14,0.07,0.06,0.08,0.12,0.08,0.12,0.16,0.16,0.17,0.23,0.21,0.23,0.11,0.12,0.1,0.16
C,1553900,          Oligoflexia,,0.0,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
O,1617890,            Arenicellales,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,0.0,,,,,,,0.0
C,1643678,          Nitrososphaeria,0.05,0.07,0.07,0.11,0.18,0.13,0.15,0.12,0.08,0.14,0.14,0.14,0.11,0.12,0.13,0.01,0.01,0.01,0.03,0.04,0.02,0.04,0.03,0.02,0.04,0.05,0.03,0.01,0.01,0.02,0.04,0.01,0.03,0.03,0.04,0.02,0.04,0.04,0.04,0.03,0.05,0.02,0.04
O,1643682,            Geodermatophilales,0.03,0.06,0.04,0.04,0.05,0.05,0.08,0.05,0.02,0.04,0.06,0.06,0.11,0.11,0.12,0.01,0.0,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.04,0.04,0.05,0.03,0.01,0.02,0.03,0.02,0.03,0.04,0.04,0.04,0.02,0.03,0.01,0.05
O,1643683,            Acidothermales,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,
O,1643684,            Nakamurellales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,1643686,            Brachyspirales,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
O,1643688,            Leptospirales,0.0,0.01,0.0,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.03,0.01,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01
O,1643822,            Eggerthellales,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.03,0.0,0.01,0.0,0.01,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
O,1643946,            Kosmotogales,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,1663419,          Fimbriimonadia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,1663425,            Fimbriimonadales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,1676648,          Limnochordia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O,1676649,            Limnochordales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O,1692040,            Acidiferrobacterales,0.15,0.3,0.26,0.54,0.72,0.7,1.02,0.69,0.36,0.67,0.9,0.88,2.04,2.01,2.12,0.06,0.03,0.06,0.25,0.2,0.07,0.21,0.16,0.08,0.26,0.3,0.22,0.19,0.21,0.31,0.49,0.18,0.36,0.4,0.42,0.41,0.66,0.62,0.71,0.16,0.31,0.15,0.63
O,1706369,            Cellvibrionales,0.0,0.0,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.01,0.02,0.02
C,1737404,          Tissierellia,0.0,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
O,1737405,            Tissierellales,0.0,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
O,1747768,            Egibacterales,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
P,1752724,              Minisyncoccota,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,1755823,            Egicoccales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,1769716,            Mesoaciditogales,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,1771349,              Tepidisphaerales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,1775403,            Nevskiales,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.06,0.08,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.08,0.12,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01
O,1779134,          Bradymonadales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R4,1783234,        Bacteria candidate phyla,,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0
K1,1783257,        PVC group,0.24,0.32,0.31,0.22,0.27,0.27,0.3,0.26,0.22,0.33,0.35,0.34,0.69,0.69,0.67,0.13,0.13,0.14,0.18,0.2,0.16,0.17,0.17,0.14,0.22,0.24,0.2,0.13,0.12,0.16,0.23,0.21,0.25,0.22,0.24,0.23,0.27,0.27,0.28,0.19,0.19,0.2,0.22
K1,1783270,        FCB group,1.7,1.96,2.26,2.6,2.9,2.77,1.59,1.71,2.37,2.63,2.31,2.36,3.31,3.11,2.9,1.4,1.85,1.73,2.62,3.02,3.36,1.57,1.56,1.92,1.57,1.61,1.86,10.56,12.31,10.93,7.12,5.87,4.29,3.07,2.95,2.35,2.03,2.05,1.94,1.53,1.44,4.78,4.05
K,1783272,      Bacillati,8.43,9.86,10.44,6.5,5.85,5.84,7.65,6.5,4.96,7.42,7.59,7.91,15.65,15.11,14.29,8.6,7.03,8.57,5.24,4.26,3.19,3.87,3.52,2.93,4.33,4.4,4.03,17.07,15.92,15.88,6.46,4.34,4.77,5.1,4.81,5.07,5.66,5.54,5.59,4.57,4.94,5.89,6.7
R5,1783273,          Patescibacteria group,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,1783275,      Thermoproteati,0.05,0.07,0.07,0.11,0.18,0.13,0.15,0.12,0.08,0.14,0.14,0.14,0.11,0.12,0.13,0.01,0.01,0.01,0.03,0.04,0.02,0.04,0.03,0.02,0.04,0.05,0.03,0.01,0.01,0.02,0.04,0.01,0.03,0.03,0.04,0.02,0.04,0.04,0.04,0.03,0.05,0.02,0.04
O,1783344,            Endomicrobiales,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,
R6,1794810,            Microgenomates group,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K1,1798711,        Cyanobacteriota/Melainabacteria group,0.09,0.08,0.12,0.15,0.2,0.2,0.16,0.19,0.21,0.31,0.28,0.28,0.64,0.67,0.67,0.06,0.06,0.06,0.13,0.14,0.14,0.14,0.14,0.14,0.19,0.19,0.18,0.06,0.06,0.08,0.12,0.11,0.14,0.15,0.16,0.15,0.19,0.19,0.2,0.13,0.13,0.12,0.14
K1,1802340,        Nitrospinota/Tectimicrobiota group,,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,0.0,,,,,,
C,1804991,            Longimicrobiia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,1807140,          Acidithiobacillia,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0
C,1813735,          Vicinamibacteria,0.24,0.25,0.27,0.23,0.23,0.23,0.29,0.26,0.24,0.37,0.37,0.37,0.29,0.29,0.28,0.15,0.18,0.2,0.16,0.22,0.19,0.2,0.21,0.19,0.25,0.25,0.26,0.05,0.04,0.06,0.12,0.09,0.11,0.14,0.13,0.15,0.19,0.19,0.19,0.27,0.27,0.11,0.16
O,1843489,            Veillonellales,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,,0.0
P,1853220,            Rhodothermota,0.05,0.05,0.03,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,1853221,              Balneolia,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,
C,1853222,              Rhodothermia,0.05,0.05,0.03,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,1853223,                Balneolales,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,
O,1853224,                Rhodothermales,0.05,0.05,0.03,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,1853228,              Chitinophagia,0.15,0.17,0.21,0.65,0.63,0.61,0.37,0.42,0.46,0.53,0.46,0.5,0.13,0.14,0.13,0.12,0.15,0.14,0.69,0.99,1.1,0.5,0.5,0.55,0.57,0.51,0.46,0.05,0.07,0.07,0.45,0.63,0.65,0.49,0.57,0.54,0.52,0.51,0.52,0.42,0.37,0.41,0.31
O,1853229,                Chitinophagales,0.15,0.17,0.21,0.65,0.63,0.61,0.37,0.42,0.46,0.53,0.46,0.5,0.13,0.14,0.13,0.12,0.15,0.14,0.69,0.99,1.1,0.5,0.5,0.55,0.57,0.51,0.46,0.05,0.07,0.07,0.45,0.63,0.65,0.49,0.57,0.54,0.52,0.51,0.52,0.42,0.37,0.41,0.31
O,1890424,              Synechococcales,0.05,0.05,0.07,0.06,0.08,0.08,0.07,0.09,0.1,0.16,0.13,0.13,0.4,0.41,0.41,0.04,0.04,0.04,0.07,0.07,0.07,0.08,0.08,0.08,0.11,0.11,0.11,0.04,0.03,0.05,0.07,0.06,0.08,0.09,0.09,0.09,0.11,0.11,0.11,0.08,0.08,0.07,0.08
O,1890505,              Chroococcidiopsidales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,1921002,            Holosporales,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,
C,1921781,            Kiritimatiellia,,0.01,,0.01,,0.01,0.02,0.02,,0.02,,,0.05,0.06,0.05,,,,,,0.01,0.01,0.01,,,,0.01,0.01,0.01,0.0,0.01,0.01,0.01,,0.01,0.01,0.02,0.02,0.02,0.01,,0.01,0.01
O,1921782,              Kiritimatiellales,,0.01,,0.01,,0.01,0.02,0.02,,0.02,,,0.05,0.06,0.05,,,,,,0.01,0.01,0.01,,,,0.01,0.01,0.01,0.0,0.01,0.01,0.01,,0.01,0.01,0.02,0.02,0.02,0.01,,0.01,0.01
P,1930617,        Calditrichota,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O,1934945,            Immundisolibacterales,0.01,0.02,0.01,0.06,0.09,0.08,0.13,0.09,0.05,0.12,0.17,0.14,0.59,0.52,0.62,0.0,0.0,0.0,0.04,0.03,0.01,0.04,0.03,0.03,0.04,0.04,0.03,0.01,0.01,0.01,0.08,0.04,0.07,0.05,0.07,0.05,0.09,0.08,0.1,0.02,0.04,0.05,0.09
K,1935183,      Promethearchaeati,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,1936987,            Balneolota,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,
O,1936988,                Saprospirales,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.0
C,1937959,              Saprospiria,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.0
O,1955042,              Gloeomargaritales,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,0.0,,0.0,,,0.0,0.0
C,1955630,            Methylacidiphilae,,,,,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,
C,1962850,          Calditrichia,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O,1962852,            Calditrichales,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O,1963360,              Parachlamydiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,1970189,                Marinilabiliales,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,1978007,              Crassvirales,0.0,,,,0.0,,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
C,2008785,          Hydrogenophilia,,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,
